account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
1f2cabf9-7cb9-4d68,ffe419ba-48c9-4b96,credit card,suspended,2023-09-29,28885.17,GBP,26549.23
aee86fee-a204-4992,8ebfc206-661e-410c,investment,pending,2024-07-29,83050.15,GBP,0.0
149e4084-688b-4a45,8ebfc206-661e-410c,loan,pending,2024-04-21,83381.16,GBP,0.0
6cc77da3-2bbc-429a,501dcba7-c817-4445,investment,closed,2024-03-31,62220.05,USD,0.0
ffc2571f-a419-4d8d,d90d9b31-fd92-48ae,investment,dormant,2024-07-01,12000.91,QAR,0.0
19f6b29c-34d1-429f,d90d9b31-fd92-48ae,savings,suspended,2024-06-27,97794.45,QAR,0.0
f7a840f1-88c2-4e5c,d567ce76-7692-4444,savings,dormant,2024-07-12,42044.08,INR,0.0
8088ab86-b29d-44cb,1ca421e6-4c59-49c0,loan,active,2023-11-10,66327.92,GBP,0.0
17d87c47-18b0-4d5a,bc1e110a-d57f-4420,savings,closed,2024-08-07,39288.92,GBP,0.0
ab4f990d-4ac1-4b78,bc1e110a-d57f-4420,mortgage,pending,2023-12-05,61984.14,GBP,0.0
043dffaa-3eb8-4fb1,ec17411f-6b9b-4ff3,credit card,pending,2024-07-02,25792.67,EUR,47607.37
f835eae4-c90f-49db,ec17411f-6b9b-4ff3,savings,closed,2024-07-03,37417.79,EUR,0.0
79b2032d-42e2-417e,baf3f0c5-0fc1-4409,mortgage,active,2024-01-05,2643.07,EUR,0.0
55c2abf4-e1ca-476c,baf3f0c5-0fc1-4409,credit card,active,2024-03-23,90350.89,EUR,45118.48
89f28983-4d0b-4342,133093b1-ac6b-45fb,savings,active,2024-05-13,23661.07,JPY,0.0
7e93a7ea-b86d-4c16,133093b1-ac6b-45fb,credit card,dormant,2024-07-09,43560.11,JPY,19093.18
570c8c8b-9351-4229,133093b1-ac6b-45fb,credit card,dormant,2024-03-07,6866.23,JPY,14856.89
13f58d99-a0aa-42b7,05bff136-4553-4d0f,investment,pending,2023-12-12,59215.21,INR,0.0
35273d60-e2f1-4996,05bff136-4553-4d0f,savings,active,2024-06-29,24644.93,INR,0.0
116402c5-6879-4b3d,05bff136-4553-4d0f,investment,pending,2023-08-10,15215.95,INR,0.0
302f6fdb-3054-4d68,7233a36f-b8a9-4547,mortgage,active,2022-09-25,8041.02,USD,0.0
d7141fc7-a3cd-434f,7233a36f-b8a9-4547,investment,pending,2023-02-14,51816.22,USD,0.0
eb2aa52f-6ba2-4cb7,ab532af8-db48-45e1,investment,pending,2024-04-24,69361.99,JPY,0.0
f8191d5d-324a-4901,ab532af8-db48-45e1,loan,dormant,2024-05-27,8588.25,JPY,0.0
dae320e5-fda0-48b2,ab532af8-db48-45e1,investment,active,2024-08-13,6868.1,JPY,0.0
956cfac6-8607-4c87,180202dd-73d0-46ab,mortgage,closed,2024-06-16,27457.81,EUR,0.0
a69b5c34-7e32-4ca8,180202dd-73d0-46ab,credit card,active,2024-08-01,13210.18,EUR,6398.85
e5455ef7-936e-4dd3,180202dd-73d0-46ab,loan,active,2024-02-23,23809.26,EUR,0.0
74615e52-eded-4805,00ec82f1-4f67-4e51,savings,active,2024-05-07,80118.01,GBP,0.0
ff4c0804-76c5-4580,00ec82f1-4f67-4e51,loan,pending,2023-11-21,64216.1,GBP,0.0
5da538e7-047d-4417,00ec82f1-4f67-4e51,mortgage,suspended,2024-05-05,6336.52,GBP,0.0
ae05a221-a85e-415e,fb53b609-373d-4df9,credit card,closed,2023-01-17,2400.74,USD,6559.95
d5c77612-2c5a-48c6,fb53b609-373d-4df9,investment,pending,2023-09-18,3439.83,USD,0.0
ae7e9c0d-e35e-4679,ad8328ea-f4a9-413c,savings,closed,2024-06-26,45170.46,AED,0.0
53b96e23-c504-4734,9bc97429-964b-4112,savings,dormant,2023-11-01,19229.75,USD,0.0
ed9c316e-6b68-461b,97c1c5c3-feab-44f7,investment,pending,2024-05-22,23976.88,AED,0.0
64f0791f-2817-49c2,97c1c5c3-feab-44f7,credit card,suspended,2024-06-29,75727.47,AED,33714.97
384d87e9-614c-4899,f4681db4-3ff8-418c,credit card,suspended,2024-05-04,19567.91,INR,33213.1
03739d44-0b5b-4a46,f2c12724-08d1-4348,savings,suspended,2024-08-03,30568.52,AED,0.0
6a4b5099-7cb3-4aac,f2c12724-08d1-4348,mortgage,dormant,2024-07-30,94605.12,AED,0.0
ad1070d0-f4ed-40a2,f2c12724-08d1-4348,credit card,closed,2023-09-06,93461.91,AED,5398.26
7bc0deed-80ec-4f64,d25c83bf-c549-42dd,savings,dormant,2024-03-23,30839.0,EUR,0.0
5e204c30-ffea-4121,d25c83bf-c549-42dd,mortgage,closed,2024-05-05,43226.26,EUR,0.0
edda7b58-05e6-4b5f,91ad83e2-ed30-424a,investment,closed,2024-06-26,815.83,JPY,0.0
7c0484e5-15e9-4b76,91ad83e2-ed30-424a,savings,pending,2024-08-08,77718.09,JPY,0.0
01410246-bf48-4473,6ed2f310-06ee-44d4,savings,suspended,2023-12-08,73107.32,GBP,0.0
bb29b855-a55c-41dd,b6be3bd0-04ff-469a,savings,active,2023-03-06,58821.2,INR,0.0
14a8af71-c010-41be,d024c472-f900-40e1,savings,closed,2023-08-30,82447.03,GBP,0.0
0e6d6f5e-55b3-4599,d024c472-f900-40e1,credit card,dormant,2023-10-12,79145.48,GBP,23652.47
48f3a594-724b-4c02,d024c472-f900-40e1,investment,suspended,2024-07-23,77461.35,GBP,0.0
07be6049-5ad2-4dda,02fa740d-c6b8-4cb9,savings,closed,2023-07-27,89579.1,QAR,0.0
1c5e7593-e77d-461d,02fa740d-c6b8-4cb9,loan,dormant,2024-07-03,61883.03,QAR,0.0
1d08ba5f-d267-4b33,02fa740d-c6b8-4cb9,investment,pending,2024-08-07,97680.81,QAR,0.0
ad3ebdc0-d9c5-4d7a,6097db27-6d75-4a62,mortgage,suspended,2023-07-06,84771.39,INR,0.0
b3afd518-5207-4dfa,6097db27-6d75-4a62,mortgage,pending,2023-11-23,18973.08,INR,0.0
5e1fabe7-815e-4af1,82d9f041-3389-4917,loan,closed,2023-08-23,24998.09,GBP,0.0
41250d6f-526b-4ead,36bd9b24-d6ce-448d,credit card,active,2024-05-12,45691.39,USD,3896.73
7864944c-6433-4add,e7851354-a8b6-4801,mortgage,closed,2023-10-29,64241.58,GBP,0.0
80e0dd15-a43f-4a8d,e7851354-a8b6-4801,loan,active,2024-04-02,15344.05,GBP,0.0
2f317772-ecfe-483d,0cb15c87-d7f7-4d79,savings,dormant,2024-02-02,67517.22,JPY,0.0
41775865-cc1d-46cb,53800009-b900-4071,mortgage,dormant,2023-04-21,21808.02,EUR,0.0
e59544c2-45c3-4418,53800009-b900-4071,credit card,dormant,2023-04-12,31345.95,EUR,15784.02
2dc2abe4-7440-4e76,e68f417f-808a-45cc,loan,active,2023-09-06,61800.73,USD,0.0
0f933b29-449b-4dd2,8096648f-a930-433c,savings,dormant,2024-03-11,11905.84,GBP,0.0
cc46cc6f-34ee-4b0e,8096648f-a930-433c,savings,pending,2023-03-16,26291.11,GBP,0.0
0b28034e-1caf-422e,f0bfc0b8-aaf0-4234,investment,pending,2024-05-24,39013.14,EUR,0.0
c42d002a-9f2b-4a0a,f0bfc0b8-aaf0-4234,loan,active,2024-03-08,75191.62,EUR,0.0
04645f1f-ff26-430f,f0bfc0b8-aaf0-4234,savings,pending,2024-05-24,30556.97,EUR,0.0
9381d7d5-d713-4665,485c4311-4834-4c6c,loan,suspended,2024-07-14,56607.18,INR,0.0
995943c8-646e-409c,485c4311-4834-4c6c,credit card,closed,2024-08-13,73204.17,INR,35912.26
9a11849d-b48b-4961,1451756d-751a-4c61,savings,closed,2024-03-25,68985.45,JPY,0.0
fa8949a3-1f99-4519,0591daf8-2f51-4cd7,mortgage,dormant,2024-06-25,84303.98,EUR,0.0
677e5105-9c86-4e1a,0591daf8-2f51-4cd7,credit card,active,2024-06-28,91585.95,EUR,32850.87
aa48788d-ef11-4cbf,46681b14-160c-4e0b,loan,closed,2024-05-08,5203.77,INR,0.0
88a9a4a5-644b-4a20,46681b14-160c-4e0b,loan,dormant,2024-07-16,94977.03,INR,0.0
c6b11689-3f41-4f8f,f1d31778-6f30-4232,loan,dormant,2024-08-04,46170.66,EUR,0.0
bffa50b6-e03e-4a99,f1d31778-6f30-4232,investment,dormant,2024-07-14,49579.69,EUR,0.0
e57e2746-a1c4-486e,f1d31778-6f30-4232,loan,pending,2024-08-09,48644.55,EUR,0.0
b5636cfd-a5bb-4040,d53d2021-f386-482d,credit card,suspended,2024-08-14,64345.71,QAR,1747.18
85ea73e9-6387-4cd7,d53d2021-f386-482d,credit card,dormant,2024-07-24,29993.06,QAR,33092.52
5140bb73-42fa-49a6,d53d2021-f386-482d,investment,suspended,2024-08-10,70054.31,QAR,0.0
7a2b8f43-7d62-402f,4d89063e-d3bc-4363,credit card,closed,2024-04-16,89273.42,EUR,5156.35
6902daf6-75c9-4859,604150fe-6ea2-42c5,investment,pending,2024-03-20,74282.42,USD,0.0
cb4a8151-dbd5-4749,604150fe-6ea2-42c5,credit card,suspended,2024-06-05,73211.3,USD,8331.24
2f3029b9-2d28-438f,604150fe-6ea2-42c5,mortgage,closed,2023-06-17,94618.35,USD,0.0
4664da02-b5f5-4ac4,56735328-bfdc-4b47,loan,active,2024-06-26,52525.3,USD,0.0
42c2bb37-3e7b-4dc8,56735328-bfdc-4b47,savings,dormant,2024-05-09,21283.45,USD,0.0
929f7161-dc91-4ae0,c771c239-dbef-45a5,savings,suspended,2023-09-02,86002.27,USD,0.0
29b74506-5ce1-45d4,c771c239-dbef-45a5,loan,active,2023-12-31,51183.3,USD,0.0
e3502a0b-1f01-4341,1a626c15-1eab-48c0,credit card,closed,2024-02-05,61389.73,JPY,46386.25
06e1603c-d71a-463a,1a626c15-1eab-48c0,loan,suspended,2023-05-23,58648.18,JPY,0.0
a5962238-0c33-4cec,1efdb04d-3419-4401,savings,dormant,2024-06-16,84577.28,AED,0.0
3aa64c3e-fb19-4dca,33a28273-a463-4934,mortgage,pending,2024-07-28,15727.71,GBP,0.0
33c06260-01ca-46dc,33a28273-a463-4934,credit card,pending,2024-06-24,27035.71,GBP,35799.03
ed21f5f7-81f8-44cb,be14925b-122c-429f,investment,active,2024-04-17,55464.15,EUR,0.0
1a098e95-9607-41b4,493f1e1f-51aa-4053,mortgage,active,2024-04-22,71690.92,JPY,0.0
087eaded-ada6-429a,493f1e1f-51aa-4053,investment,suspended,2023-11-08,26422.34,JPY,0.0
6c8616d9-b45d-4f92,493f1e1f-51aa-4053,mortgage,suspended,2023-12-01,26584.41,JPY,0.0
066a5e81-83cd-4e0b,2da3e4d5-fa5e-4eef,mortgage,closed,2023-10-05,62951.68,INR,0.0
70a8c546-f1b9-4e1a,2da3e4d5-fa5e-4eef,savings,pending,2023-09-20,6079.58,INR,0.0
a927e622-90d3-4103,19c18bca-d83d-4653,investment,suspended,2024-03-09,85458.08,AED,0.0
80b100bf-3a4f-4e2f,19c18bca-d83d-4653,investment,active,2024-01-26,10516.9,AED,0.0
483dec92-8386-489b,09b15a3b-194e-475f,investment,closed,2024-06-30,15750.89,JPY,0.0
93b83a1a-8924-40d8,f45ac27e-acb4-4ad5,investment,pending,2024-08-15,65109.48,AED,0.0
a9e5354f-1d5d-4051,f45ac27e-acb4-4ad5,credit card,suspended,2024-08-07,19261.08,AED,24348.66
589d5c14-1372-4572,f45ac27e-acb4-4ad5,mortgage,dormant,2024-08-14,58727.8,AED,0.0
44dcb758-552e-4b64,a32ddc26-6437-4fb5,credit card,dormant,2023-12-24,22178.52,QAR,24608.65
778db782-d4d9-409a,a32ddc26-6437-4fb5,savings,suspended,2023-12-15,72310.8,QAR,0.0
3cb34392-6686-4d02,156175bc-a85b-4fc1,loan,closed,2022-09-09,7119.38,GBP,0.0
18348214-3b8a-4164,ab14843e-3a85-4df7,credit card,dormant,2023-06-23,24322.95,INR,20384.38
2394fa4f-8bdd-4c77,ab14843e-3a85-4df7,mortgage,pending,2024-04-20,28166.16,INR,0.0
6f9a2003-c7ce-4a3c,ab14843e-3a85-4df7,mortgage,closed,2023-09-11,71184.36,INR,0.0
302c2f20-88cd-4ee8,3bccc332-32b8-4e1b,mortgage,suspended,2024-06-11,88333.29,GBP,0.0
f5377700-fd35-4d8b,ffce276a-859a-4f53,credit card,closed,2023-04-19,29771.62,GBP,33330.13
4f2f4b16-7219-452a,ac2aba45-668d-4488,loan,active,2023-12-08,36406.08,AED,0.0
6334530a-e6ab-49d4,20c64e70-d593-4515,savings,dormant,2023-07-06,17416.82,USD,0.0
dd0a1bde-9824-4bdc,c422f4e8-d382-476a,loan,closed,2024-05-05,95142.11,QAR,0.0
e4c316f4-6627-44d9,c422f4e8-d382-476a,savings,pending,2024-06-28,70800.31,QAR,0.0
353b8065-3167-4a6f,c422f4e8-d382-476a,credit card,suspended,2024-04-18,89078.85,QAR,23379.42
22d06601-17db-4e2a,57f44b8c-ec55-4681,credit card,active,2024-04-10,58032.81,QAR,46767.47
684b243d-08b7-4e86,2276a2b8-63c9-46cf,mortgage,closed,2024-01-31,42183.16,INR,0.0
2b039066-8af5-4e35,2276a2b8-63c9-46cf,mortgage,closed,2023-12-13,78343.5,INR,0.0
1fbb6498-412c-49b4,2276a2b8-63c9-46cf,mortgage,suspended,2023-11-18,18307.12,INR,0.0
e0440527-27e6-46d4,05a19411-60ee-4536,investment,pending,2024-07-22,75492.33,QAR,0.0
047bc277-00fc-4a9d,05a19411-60ee-4536,mortgage,pending,2024-01-12,66827.26,QAR,0.0
18dc4e47-b429-42ca,457b8d10-a4d4-4a79,mortgage,active,2024-06-16,61966.23,AED,0.0
62be09ff-fd72-4e57,d2549691-bad0-4a84,loan,suspended,2024-07-25,12257.23,GBP,0.0
e5224382-0a7c-480a,d2549691-bad0-4a84,investment,suspended,2024-08-02,1188.57,GBP,0.0
45c866cb-7155-4f2f,69647611-dc7c-4e85,credit card,pending,2024-07-19,64129.82,USD,23637.33
d3830511-ab25-4cca,e6b8ddc7-c005-4cfd,credit card,pending,2024-01-02,85681.7,QAR,29950.67
6e8ee4fe-765a-4706,e6b8ddc7-c005-4cfd,credit card,closed,2024-03-18,37323.71,QAR,6134.3
40bc8550-c23a-41d2,641a471c-b89b-4e5e,loan,active,2024-06-21,94807.23,QAR,0.0
24ea7b05-9c84-4eb1,641a471c-b89b-4e5e,mortgage,active,2024-07-30,33725.89,QAR,0.0
488d83f6-d5d0-42cd,0de89089-a8c2-4a0a,mortgage,active,2023-03-01,64008.07,EUR,0.0
0d8925c1-29aa-44a8,0de89089-a8c2-4a0a,mortgage,active,2024-08-15,27977.85,EUR,0.0
b4e85a3a-4aa1-482c,086b06a2-62ac-42bd,investment,dormant,2024-07-10,41319.08,USD,0.0
8856dc78-a56b-4c6c,086b06a2-62ac-42bd,credit card,suspended,2023-12-17,88017.69,USD,25542.42
639f04ff-876d-47f0,0ab4be6c-9c63-4be9,mortgage,dormant,2024-03-14,24273.39,QAR,0.0
4b25b0aa-3e56-4698,0ab4be6c-9c63-4be9,credit card,closed,2024-07-13,88397.29,QAR,31151.46
00a5dad5-d495-42dd,51e2fe90-0133-432a,investment,dormant,2022-12-21,45295.02,GBP,0.0
2ef59761-67ac-4d4d,51e2fe90-0133-432a,loan,closed,2022-10-11,69150.89,GBP,0.0
2e5b2a62-5ffe-4deb,b918d89c-cf6c-4992,loan,dormant,2023-11-29,70433.43,GBP,0.0
3dc64694-1cc6-41c2,b918d89c-cf6c-4992,investment,active,2022-12-31,11448.32,GBP,0.0
a466bf54-f58c-45aa,ad2a53c9-dff1-45d0,mortgage,closed,2024-07-17,68396.6,INR,0.0
6d949356-d9cd-4a2d,ad2a53c9-dff1-45d0,credit card,suspended,2024-06-20,43702.47,INR,17060.58
49c44bf2-bf09-4ec7,05277336-bee5-40c9,savings,active,2024-07-29,87886.08,USD,0.0
bf1b56c8-0e8b-47e4,03f20bae-d0c3-4a4a,mortgage,pending,2024-07-17,10283.24,USD,0.0
026c2916-7c98-4ad2,d007af5d-5043-46dc,mortgage,dormant,2024-07-05,15387.53,JPY,0.0
3fba1ef9-62e7-4ac3,d007af5d-5043-46dc,credit card,closed,2024-05-16,13383.15,JPY,46781.88
650be98a-6ed9-480d,3c6a93e9-8f2c-40d0,mortgage,active,2024-02-19,74507.04,JPY,0.0
28ffeb7c-ff7c-422e,6c8b4fd8-a937-4183,credit card,active,2024-04-30,19550.59,AED,32367.99
a00e2dbb-74c9-42ae,6c8b4fd8-a937-4183,savings,pending,2023-01-29,69912.45,AED,0.0
807a1bde-aa83-4657,76972e4e-41f3-4f46,credit card,pending,2024-07-08,95779.73,GBP,43663.58
6d6127a5-dea3-4f4c,76972e4e-41f3-4f46,loan,pending,2024-06-05,51777.06,GBP,0.0
75b0592a-74fd-4847,7917458f-9be9-4cb6,savings,dormant,2024-08-08,38020.03,JPY,0.0
1dbd1138-5e4d-4d63,7917458f-9be9-4cb6,investment,suspended,2024-07-04,33629.76,JPY,0.0
b8a4cab3-b24e-474c,7917458f-9be9-4cb6,credit card,active,2024-08-03,37590.13,JPY,39440.9
36d3bc40-b7b7-4013,ad71e8b3-c621-4375,loan,suspended,2023-12-30,28843.87,AED,0.0
7222cae4-b205-4ebd,ad71e8b3-c621-4375,investment,dormant,2024-04-29,2393.84,AED,0.0
a4a3b6aa-70ff-425d,ad71e8b3-c621-4375,investment,pending,2023-10-06,34167.49,AED,0.0
591d01b3-e477-41ac,aabea23a-e6ca-406d,investment,suspended,2024-08-02,68786.51,GBP,0.0
dd025213-5a21-42a3,aabea23a-e6ca-406d,investment,dormant,2024-01-02,56333.4,GBP,0.0
429d6de1-d54c-4f7a,63dd0971-d350-4c06,investment,dormant,2023-12-18,25935.45,USD,0.0
5ff8dc54-2679-4e97,63dd0971-d350-4c06,loan,pending,2024-08-03,93476.28,USD,0.0
0cc5f91a-8d86-4620,63dd0971-d350-4c06,loan,dormant,2024-04-06,12306.4,USD,0.0
a2a1a4e2-f144-48d7,c6596ad1-e281-4761,mortgage,active,2024-04-15,98655.45,QAR,0.0
c4c69882-a5a1-48d4,9b1a8cbb-13a9-4e7a,savings,pending,2024-01-28,14560.52,EUR,0.0
21bd0cd2-06f1-41ec,9b1a8cbb-13a9-4e7a,credit card,active,2023-12-25,74779.59,EUR,17368.18
a6c4897f-38f5-4dc8,9b1a8cbb-13a9-4e7a,investment,suspended,2023-01-30,5292.94,EUR,0.0
49497bd8-7c11-4adb,73fb267e-f41e-4351,investment,active,2024-06-08,62625.43,USD,0.0
d02e3cef-8537-42b2,9aa38c40-d83a-4401,credit card,closed,2024-04-22,46774.97,QAR,41415.85
7817d833-2981-4579,be562616-fe94-42df,savings,active,2024-07-15,19352.24,USD,0.0
921e6b24-ffdb-48e6,be562616-fe94-42df,investment,active,2024-07-18,34885.62,USD,0.0
7d6b0e7f-db01-4959,2ee25869-b828-4a14,investment,active,2024-08-14,36492.75,JPY,0.0
d94b30f2-e922-4f5c,2ee25869-b828-4a14,credit card,pending,2024-08-07,72094.03,JPY,20902.83
81c7fa52-7624-42b6,2ee25869-b828-4a14,loan,active,2024-08-04,7156.03,JPY,0.0
b699fca8-0766-42b4,9d109d71-8678-4feb,loan,pending,2023-12-01,23720.41,QAR,0.0
6e325fe8-b83e-4741,110ab5da-f8de-49cb,credit card,suspended,2023-11-16,38364.39,QAR,45654.31
ef6503cc-2ff3-4c55,110ab5da-f8de-49cb,loan,active,2024-06-09,43816.45,QAR,0.0
7aa04484-5dac-475c,38f604b3-8308-4bbd,savings,pending,2024-01-24,85331.69,QAR,0.0
210bf459-eea5-433a,0d20d67a-0103-44c7,savings,active,2023-10-12,46694.17,INR,0.0
0e52122a-8dcf-4fe7,0d20d67a-0103-44c7,mortgage,closed,2023-11-06,8399.49,INR,0.0
00c4f44e-afe5-4be2,48d9c5de-98f2-451f,loan,pending,2023-07-03,78079.96,EUR,0.0
a8f74cd5-8370-4640,48d9c5de-98f2-451f,investment,pending,2024-03-15,28229.25,EUR,0.0
9754b69d-2021-421c,fbf1e1f2-0746-4ff1,investment,pending,2024-08-13,22333.78,USD,0.0
4a0bff02-e7af-45a8,fbf1e1f2-0746-4ff1,mortgage,dormant,2024-05-10,40813.29,USD,0.0
9e134e0b-aac8-4e3d,fbf1e1f2-0746-4ff1,investment,closed,2024-03-08,29622.68,USD,0.0
e3ce3747-1927-43d6,9e812fbc-3af8-424d,investment,active,2024-03-19,19125.88,EUR,0.0
8fd14d1d-ded3-4ffd,9e812fbc-3af8-424d,credit card,active,2024-04-12,71338.21,EUR,19757.33
bba93f1e-0a14-4a31,d58e2ea2-e6fc-4da1,mortgage,dormant,2024-03-24,11175.83,AED,0.0
5b2f6e89-b684-4686,348e5c54-e54f-43b2,savings,dormant,2024-07-31,65823.1,INR,0.0
4e494acb-85c8-4dd3,052b1e3b-c451-480a,mortgage,dormant,2024-02-22,42865.18,INR,0.0
768e4d2a-85e8-4b58,052b1e3b-c451-480a,loan,closed,2024-08-03,45583.86,INR,0.0
7a9ee086-9d53-43b3,052b1e3b-c451-480a,mortgage,dormant,2024-04-18,91174.37,INR,0.0
c709cd69-5d94-45a5,7a47f8f2-c3ad-43e1,savings,dormant,2024-05-27,30993.58,USD,0.0
1cd72df1-4a6e-4806,29857e9f-3c13-4226,loan,suspended,2024-03-15,85199.48,QAR,0.0
7fc57051-cfa7-4298,8db50b08-d3f1-4ed3,credit card,active,2024-05-14,66840.33,GBP,28592.77
a49f8907-aaa1-4258,8db50b08-d3f1-4ed3,credit card,closed,2024-05-14,90057.39,GBP,33156.96
48677fe6-d751-4fc3,8db50b08-d3f1-4ed3,mortgage,suspended,2023-09-02,41385.58,GBP,0.0
76610d82-0ac3-435e,437e87c4-27a4-4c4e,savings,dormant,2024-03-15,70202.93,JPY,0.0
723bb18e-ffe5-47aa,437e87c4-27a4-4c4e,credit card,dormant,2023-10-20,64380.25,JPY,20076.47
90522664-df69-4239,5be6a284-f5a4-4e82,loan,pending,2023-02-05,40503.25,EUR,0.0
c9561175-d9b6-45ed,5be6a284-f5a4-4e82,investment,suspended,2024-01-01,41684.86,EUR,0.0
7bc385c5-4304-442d,5be6a284-f5a4-4e82,investment,dormant,2024-02-07,9949.79,EUR,0.0
a9f453f7-a15c-46e2,2bed1c89-eca2-4496,loan,suspended,2024-07-25,57046.05,EUR,0.0
624c418f-5f31-4376,547d8812-3321-4956,credit card,pending,2023-03-08,13911.97,EUR,20905.23
62e866c1-157d-4d66,547d8812-3321-4956,credit card,active,2023-03-10,63390.77,EUR,38836.65
eefaed8d-ba53-4e7d,cc974139-6724-4d1d,savings,suspended,2024-04-26,47772.32,USD,0.0
dadf2326-841d-4843,cc974139-6724-4d1d,savings,suspended,2024-02-10,991.59,USD,0.0
6efe4361-8539-4ca5,fa1e8798-3f05-4d3c,savings,pending,2023-07-21,31137.7,QAR,0.0
c4ac34df-9205-4d7a,fa1e8798-3f05-4d3c,credit card,suspended,2024-06-23,94432.25,QAR,6561.89
b0414619-075d-4862,fa1e8798-3f05-4d3c,investment,dormant,2023-11-22,41048.4,QAR,0.0
c944e065-745b-4e4d,8d6febbf-aa2d-403e,loan,suspended,2024-05-12,54043.94,JPY,0.0
b1ffcd56-b99e-482e,8d6febbf-aa2d-403e,savings,dormant,2024-07-18,99733.64,JPY,0.0
a2095ce3-e850-4745,99785b39-0143-4275,loan,active,2023-09-06,70255.43,QAR,0.0
26054066-d153-497f,99785b39-0143-4275,loan,active,2024-01-12,1932.76,QAR,0.0
a880fd3c-0a20-4f11,2c9eb760-a87a-4480,investment,closed,2023-04-23,1121.99,JPY,0.0
80902840-8de0-4682,2c9eb760-a87a-4480,savings,suspended,2024-06-28,54250.29,JPY,0.0
b62dc5d3-a8a5-4fae,2c9eb760-a87a-4480,investment,suspended,2023-05-05,51289.07,JPY,0.0
4e2d10ee-bfa4-44ca,b04be484-2aa9-426b,savings,pending,2024-07-22,6611.79,EUR,0.0
ef7212cf-fef9-468e,b04be484-2aa9-426b,savings,active,2023-08-09,51878.83,EUR,0.0
f55d214f-66a8-484d,b04be484-2aa9-426b,credit card,active,2024-02-02,87398.46,EUR,33069.01
82d7548c-3d05-41ae,7f830c52-f6c4-4f57,savings,closed,2024-06-04,31021.72,USD,0.0
e668ff1e-e765-41ce,7f830c52-f6c4-4f57,loan,suspended,2024-04-19,933.33,USD,0.0
1e708bb2-cf91-4edb,7f830c52-f6c4-4f57,loan,suspended,2024-06-27,61377.62,USD,0.0
f6ae6244-01a0-4e9b,18abc358-2118-4ff4,loan,dormant,2024-02-19,18889.6,GBP,0.0
40f9e8e8-c26e-4ce9,18abc358-2118-4ff4,mortgage,dormant,2023-11-22,89242.68,GBP,0.0
607f673c-d751-4447,4571aca1-e563-4903,savings,suspended,2024-02-16,95207.45,GBP,0.0
e9249d49-dd56-4aed,4571aca1-e563-4903,savings,suspended,2022-10-10,42457.21,GBP,0.0
10c72c84-01bb-4434,e43d99ac-38b7-42c5,investment,active,2024-08-14,27956.52,AED,0.0
ebe22900-1ac3-41e7,e43d99ac-38b7-42c5,investment,suspended,2024-06-08,57110.12,AED,0.0
74ac79aa-f123-4b6b,23fd9597-667e-4ca3,credit card,pending,2024-05-18,7299.85,USD,34156.05
1333be10-e4b3-4568,23fd9597-667e-4ca3,investment,active,2024-07-16,47989.33,USD,0.0
aa174cf2-9451-46de,23fd9597-667e-4ca3,investment,dormant,2024-05-30,26822.31,USD,0.0
67902324-6178-41f5,3b7022c5-c211-4a9f,loan,closed,2023-01-07,78134.78,USD,0.0
6ec80428-e31f-4ea2,3b7022c5-c211-4a9f,mortgage,dormant,2024-07-26,5792.79,USD,0.0
255e07a8-d817-4880,69065e5e-c16b-4605,savings,dormant,2023-12-01,10225.46,INR,0.0
cdd0974f-6331-4dbc,69065e5e-c16b-4605,credit card,dormant,2023-10-26,59749.99,INR,44088.3
44d3267d-8202-4c30,69065e5e-c16b-4605,loan,closed,2024-04-16,10596.11,INR,0.0
042c2eb3-9d51-4b76,77ce2fad-797a-4df8,savings,suspended,2024-01-01,69472.49,INR,0.0
56fed57a-cd7b-4300,90f2043c-2dc9-4a38,mortgage,pending,2024-06-21,96632.11,USD,0.0
d40e2a45-bfbd-49e1,90f2043c-2dc9-4a38,investment,closed,2024-05-11,91052.38,USD,0.0
4cb3bafa-be3d-4a77,90f2043c-2dc9-4a38,savings,suspended,2024-07-27,8044.57,USD,0.0
a53ebdb4-ab22-4648,f923de0b-93b5-4bc7,credit card,dormant,2024-05-24,10295.69,AED,32174.34
d870bbf5-44fa-4be7,c3eef333-73bc-4d86,loan,pending,2023-05-11,22032.35,GBP,0.0
23ef930f-203f-4437,c3eef333-73bc-4d86,loan,pending,2023-08-04,65922.85,GBP,0.0
24ae56a6-f961-4c3c,1ab6898c-a2d0-428d,credit card,suspended,2023-12-31,2242.14,AED,6503.18
7a3fb295-a914-4921,4c152a28-45f1-4b86,mortgage,suspended,2024-07-16,13368.66,JPY,0.0
56fff7d0-b53e-4ccf,c7697f0d-4030-47bb,investment,pending,2024-03-21,68973.15,GBP,0.0
f640f6ce-3f13-4241,c7697f0d-4030-47bb,credit card,active,2022-11-12,6731.62,GBP,17305.35
aa4050d1-06bb-418c,6141fab0-1afd-4d7f,loan,active,2024-07-31,13599.26,JPY,0.0
7478b4bd-4651-4b57,6141fab0-1afd-4d7f,credit card,active,2024-02-03,79637.18,JPY,43993.39
b1d43186-c27b-4f38,d0e3585c-27b6-42a9,savings,suspended,2023-11-21,17147.49,USD,0.0
1bb42b3c-ca89-4b94,9369340d-f7c9-40f1,mortgage,active,2022-10-27,93298.3,AED,0.0
